id,key,value,type
266169489,fax,916173761,educamadrid
266169489,url,http://www.educa.madrid.org/eei.eljuglar.mostoles,educamadrid
266169489,tipo,Escuela De Educación Infantil,educamadrid
266169489,comedor,yes,educamadrid
266169489,bilingue,no,educamadrid
266169489,telefono,"916173761 , 916173761",educamadrid
266169489,tipo_via,Calle,educamadrid
266169489,municipio,Móstoles,educamadrid
266169489,cod_centro,28047009,educamadrid
266169489,nombre_via,De Alonso Cano,educamadrid
266169489,transporte,no,educamadrid
266169489,horario_amp,yes,educamadrid
266169489,codigo_postal,28933,educamadrid
266169489,numero_portal,8,educamadrid
266169489,publico_bilingue,no,educamadrid
266169563,name,El Duende,regular
266169563,amenity,school,regular
266169563,created_by,xybot,regular
266169563,url,http://educa.madrid.org,source
266169563,tipo,Centro Privado De Educación Infantil,educamadrid
266169563,comedor,no,educamadrid
266169563,bilingue,no,educamadrid
266169563,telefono,"916172356 , 916172356",educamadrid
266169563,tipo_via,Calle,educamadrid
266169563,municipio,Móstoles,educamadrid
266169563,cod_centro,28046133,educamadrid
266169563,nombre_via,Hermanos Grimm,educamadrid
266169563,transporte,no,educamadrid
266169563,horario_amp,no,educamadrid
266169563,codigo_postal,28935,educamadrid
266169563,numero_portal,42,educamadrid
266169563,publico_bilingue,no,educamadrid
266169881,name,Edoa,regular
266169881,amenity,school,regular
266169881,created_by,xybot,regular
266169881,url,http://educa.madrid.org,source
266169881,fax,916474245,educamadrid
266169881,tipo,Centro Privado De Educación Infantil,educamadrid
266169881,comedor,yes,educamadrid
266169881,bilingue,no,educamadrid
266169881,telefono,"916474245 , 916474245",educamadrid
266169881,tipo_via,Calle,educamadrid
266169881,municipio,Móstoles,educamadrid
266169881,cod_centro,28050719,educamadrid
266169881,nombre_via,Del Río Sella,educamadrid
266169881,transporte,no,educamadrid
266169881,horario_amp,yes,educamadrid
266169881,codigo_postal,28935,educamadrid
266169881,numero_portal,6,educamadrid
266169881,publico_bilingue,no,educamadrid
266170062,name,La Milagrosa,regular
266170062,amenity,school,regular
266170062,created_by,xybot,regular
266170062,url,http://educa.madrid.org,source
266170062,fax,912620143,educamadrid
266170062,tipo,Centro Privado De Formacion Profesional Especifica,educamadrid
266170062,comedor,no,educamadrid
266170062,bilingue,no,educamadrid
266170062,telefono,"916474451 , 916474451",educamadrid
266170062,tipo_via,Plaza,educamadrid
266170062,municipio,Móstoles,educamadrid
266170062,cod_centro,28049547,educamadrid
266170062,nombre_via,De Turia,educamadrid
266170062,transporte,no,educamadrid
266170062,horario_amp,no,educamadrid
266170062,codigo_postal,28935,educamadrid
266170062,numero_portal,8,educamadrid
266170062,publico_bilingue,no,educamadrid
266170543,name,"Nene""S",regular
266170543,amenity,school,regular
266170543,url,http://educa.madrid.org,source
266170543,tipo,Centro Privado De Educación Infantil,educamadrid
266170543,comedor,no,educamadrid
266170543,bilingue,no,educamadrid
266170543,telefono,"916184047 , 916184047",educamadrid
266170543,tipo_via,Calle,educamadrid
266170543,municipio,Móstoles,educamadrid
266170543,cod_centro,28059760,educamadrid
266170543,nombre_via,Del Pintor Murillo,educamadrid
266170543,transporte,no,educamadrid
266170543,horario_amp,no,educamadrid
266170543,codigo_postal,28933,educamadrid
266170543,numero_portal,10,educamadrid
266170543,publico_bilingue,no,educamadrid
266170546,name,Pequeño Príncipe,regular
266170546,amenity,kindergarten,regular
266170546,url,http://educa.madrid.org,source
266170546,tipo,Centro Privado de Educación Infantil,educamadrid
266170546,comedor,no,educamadrid
266170546,bilingue,no,educamadrid
266170546,telefono,"916178946 , 916178946",educamadrid
266170546,tipo_via,Calle,educamadrid
266170546,municipio,Móstoles,educamadrid
266170546,cod_centro,28059784,educamadrid
266170546,nombre_via,Juan de Juanes,educamadrid
266170546,transporte,no,educamadrid
266170546,horario_amp,no,educamadrid
266170546,codigo_postal,28933,educamadrid
266170546,numero_portal,10,educamadrid
266170546,publico_bilingue,no,educamadrid
266170582,name,Amiguitos,regular
266170582,amenity,kindergarten,regular
266170582,url,http://educa.madrid.org,source
266170582,tipo,Centro Privado De Educación Infantil,educamadrid
266170582,comedor,no,educamadrid
266170582,bilingue,no,educamadrid
266170582,telefono,"916186145 , 916186145",educamadrid
266170582,tipo_via,Avenida,educamadrid
266170582,municipio,Móstoles,educamadrid
266170582,cod_centro,28057167,educamadrid
266170582,nombre_via,Del Alcalde De Móstoles,educamadrid
266170582,transporte,no,educamadrid
266170582,horario_amp,no,educamadrid
266170582,codigo_postal,28932,educamadrid
266170582,numero_portal,11,educamadrid
266170582,publico_bilingue,no,educamadrid
266170670,name,Aula Hospitalaria Hosp. Gral. Móstoles,regular
266170670,amenity,school,regular
266170670,url,http://educa.madrid.org,source
266170670,wheelchair,yes,regular
266170670,url,http://www.educa.madrid.org/ah.hgdemostoles.mostoles,educamadrid
266170670,tipo,Aulas Hospitalarias,educamadrid
266170670,comedor,no,educamadrid
266170670,bilingue,no,educamadrid
266170670,telefono,"916648723 , 916648723",educamadrid
266170670,tipo_via,Calle,educamadrid
266170670,municipio,Móstoles,educamadrid
266170670,cod_centro,28057970,educamadrid
266170670,nombre_via,Río Júcar,educamadrid
266170670,transporte,no,educamadrid
266170670,horario_amp,no,educamadrid
266170670,codigo_postal,28935,educamadrid
266170670,numero_portal,0,educamadrid
266170670,publico_bilingue,no,educamadrid
266170725,name,Mi Pequeño Hogar,regular
266170725,amenity,school,regular
266170725,created_by,xybot,regular
266170725,url,http://educa.madrid.org,source
266170725,tipo,Centro Privado De Educación Infantil,educamadrid
266170725,comedor,no,educamadrid
266170725,bilingue,no,educamadrid
266170725,telefono,"916466999 , 916466999",educamadrid
266170725,tipo_via,Avenida,educamadrid
266170725,municipio,Móstoles,educamadrid
266170725,cod_centro,28061778,educamadrid
266170725,nombre_via,De La O.N.U.,educamadrid
266170725,transporte,no,educamadrid
266170725,horario_amp,no,educamadrid
266170725,codigo_postal,28936,educamadrid
266170725,numero_portal,2,educamadrid
266170725,publico_bilingue,no,educamadrid
266171189,name,Garabato,regular
266171189,amenity,school,regular
266171189,created_by,Potlatch 0.10f,regular
266171189,url,http://educa.madrid.org,source
266171189,tipo,Centro Privado De Educación Infantil,educamadrid
266171189,comedor,no,educamadrid
266171189,bilingue,no,educamadrid
266171189,telefono,"916186163 , 916186163",educamadrid
266171189,tipo_via,Calle,educamadrid
266171189,municipio,Móstoles,educamadrid
266171189,cod_centro,28060567,educamadrid
266171189,nombre_via,Salvador Dalí,educamadrid
266171189,transporte,no,educamadrid
266171189,horario_amp,no,educamadrid
266171189,codigo_postal,28933,educamadrid
266171189,numero_portal,3,educamadrid
266171189,publico_bilingue,no,educamadrid
266171367,name,Alcalde de Móstoles,regular
266171367,amenity,kindergarten,regular
266171367,url,http://educa.madrid.org,source
266171367,fax,916464202,educamadrid
266171367,tipo,Centro Privado de Educación Infantil,educamadrid
266171367,comedor,no,educamadrid
266171367,bilingue,no,educamadrid
266171367,telefono,"916464202 , 916464202",educamadrid
266171367,tipo_via,Avenida,educamadrid
266171367,municipio,Móstoles,educamadrid
266171367,cod_centro,28063052,educamadrid
266171367,nombre_via,de la Constitución,educamadrid
266171367,transporte,no,educamadrid
266171367,horario_amp,yes,educamadrid
266171367,codigo_postal,28931,educamadrid
266171367,numero_portal,74,educamadrid
266171367,publico_bilingue,no,educamadrid
266171868,name,E.I. Fábulas y Leyendas,regular
266171868,amenity,kindergarten,regular
266171868,city,Móstoles,addr
266171868,url,http://educa.madrid.org,source
266171868,street,Calle Nueva York,addr
266171868,fax,916473102,educamadrid
266171868,url,http://www.educa.madrid.org/eei.fabulasyleyendas.mostoles,educamadrid
266171868,housenumber,12,addr
266171868,tipo,Escuela de Educación Infantil,educamadrid
266171868,comedor,no,educamadrid
266171868,bilingue,no,educamadrid
266171868,telefono,"916473102 , 916473102",educamadrid
266171868,tipo_via,Calle,educamadrid
266171868,municipio,Móstoles,educamadrid
266171868,cod_centro,28065358,educamadrid
266171868,nombre_via,Nueva York,educamadrid
266171868,transporte,no,educamadrid
266171868,horario_amp,no,educamadrid
266171868,codigo_postal,28938,educamadrid
266171868,numero_portal,12,educamadrid
266171868,publico_bilingue,no,educamadrid
266171873,name,Nueva Bambi,regular
266171873,amenity,school,regular
266171873,created_by,xybot,regular
266171873,url,http://educa.madrid.org,source
266171873,fax,916121962,educamadrid
266171873,tipo,Centro Privado De Educación Infantil,educamadrid
266171873,comedor,no,educamadrid
266171873,bilingue,no,educamadrid
266171873,telefono,"916143879 , 916143879",educamadrid
266171873,tipo_via,Calle,educamadrid
266171873,municipio,Móstoles,educamadrid
266171873,cod_centro,28065255,educamadrid
266171873,nombre_via,Cid Campeador,educamadrid
266171873,transporte,no,educamadrid
266171873,horario_amp,no,educamadrid
266171873,codigo_postal,28933,educamadrid
266171873,numero_portal,1,educamadrid
266171873,publico_bilingue,no,educamadrid
266171950,name,Equipo Atención Temprana Móstoles,regular
266171950,amenity,school,regular
266171950,url,http://educa.madrid.org,source
266171950,fax,916480068,educamadrid
266171950,url,http://www.educa.madrid.org/eoep.at.mostoles,educamadrid
266171950,tipo,Equipos de Orientación Educativa y Psicopedagógica. At.Temp.,educamadrid
266171950,comedor,no,educamadrid
266171950,bilingue,no,educamadrid
266171950,telefono,"916480067 , 916480067",educamadrid
266171950,tipo_via,Calle,educamadrid
266171950,municipio,Móstoles,educamadrid
266171950,cod_centro,28700660,educamadrid
266171950,nombre_via,París,educamadrid
266171950,transporte,no,educamadrid
266171950,horario_amp,no,educamadrid
266171950,codigo_postal,28938,educamadrid
266171950,numero_portal,9,educamadrid
266171950,publico_bilingue,no,educamadrid
266172083,name,C.A.P. de Móstoles,regular
266172083,amenity,school,regular
266172083,url,http://educa.madrid.org,source
266172083,fax,916130705,educamadrid
266172083,url,http://www.educa.madrid.org/cap.mostoles,educamadrid
266172083,tipo,Centro De Apoyo Al Profesorado,educamadrid
266172083,comedor,no,educamadrid
266172083,bilingue,no,educamadrid
266172083,telefono,"916130115 , 916130115",educamadrid
266172083,tipo_via,Calle,educamadrid
266172083,municipio,Móstoles,educamadrid
266172083,cod_centro,28700076,educamadrid
266172083,nombre_via,París,educamadrid
266172083,transporte,no,educamadrid
266172083,horario_amp,no,educamadrid
266172083,codigo_postal,28938,educamadrid
266172083,numero_portal,7,educamadrid
266172083,publico_bilingue,no,educamadrid
266172113,name,Equipo General Móstoles,regular
266172113,amenity,school,regular
266172113,created_by,xybot,regular
266172113,url,http://educa.madrid.org,source
266172113,fax,916183112,educamadrid
266172113,url,http://www.educa.madrid.org/eoep.mostoles,educamadrid
266172113,tipo,Equipos De Orientacion Educativa Y Psicopedagogica. General.,educamadrid
266172113,comedor,no,educamadrid
266172113,bilingue,no,educamadrid
266172113,telefono,"916183200 , 916183200",educamadrid
266172113,tipo_via,Calle,educamadrid
266172113,municipio,Móstoles,educamadrid
266172113,cod_centro,28700416,educamadrid
266172113,nombre_via,París,educamadrid
266172113,transporte,no,educamadrid
266172113,horario_amp,no,educamadrid
266172113,codigo_postal,28938,educamadrid
266172113,numero_portal,7,educamadrid
266172113,publico_bilingue,no,educamadrid
266172233,name,El Globo Celeste,regular
266172233,amenity,kindergarten,regular
266172233,url,http://educa.madrid.org,source
266172233,fax,x,educamadrid
266172233,tipo,Centro Privado De Educación Infantil,educamadrid
266172233,comedor,no,educamadrid
266172233,bilingue,no,educamadrid
266172233,telefono,"916186266 , 916186266",educamadrid
266172233,tipo_via,Calle,educamadrid
266172233,municipio,Móstoles,educamadrid
266172233,cod_centro,28068165,educamadrid
266172233,nombre_via,Salcillo,educamadrid
266172233,transporte,no,educamadrid
266172233,horario_amp,no,educamadrid
266172233,codigo_postal,28932,educamadrid
266172233,numero_portal,7,educamadrid
266172233,publico_bilingue,no,educamadrid
276977747,source,Bing,regular
276977747,highway,motorway_junction,regular
287009492,name,REPSOL,regular
287009492,source,mityc 20100729,regular
287009492,amenity,fuel,regular
287009492,operator,Repsol,regular
287009492,street,CR M-856 (ENLACE N-V Y N-501) km 1,addr
287009492,diesel,yes,fuel
287009492,country,ES,addr
287009492,province,Madrid,addr
287009492,opening_hours,24/7,regular
287009492,octane_95,yes,fuel
287009492,octane_98,yes,fuel
287009492,province,Madrid,is_in
287009492,fuel:GTL_diesel,yes,regular
287009492,municipality,MOSTOLES,is_in
287009494,name,CARREFOUR,regular
287009494,source,mityc 20100729,regular
287009494,amenity,fuel,regular
287009494,operator,Carrefour,regular
287009494,street,"CTRA. NACIONAL V, (el soto) KM 19.0",addr
287009494,diesel,yes,fuel
287009494,country,ES,addr
287009494,province,Madrid,addr
287009494,opening_hours,24/7,regular
287009494,octane_95,yes,fuel
287009494,octane_98,yes,fuel
287009494,province,Madrid,is_in
287009494,fuel:GTL_diesel,yes,regular
287009494,municipality,MOSTOLES,is_in
287009892,name,BP LOS ROSALES,regular
287009892,source,mityc 20100729,regular
287009892,amenity,fuel,regular
287009892,operator,BP,regular
287009892,street,"GLORIETA LOS JAZMINES, S/N",addr
287009892,diesel,yes,fuel
287009892,country,ES,addr
287009892,province,Madrid,addr
287009892,opening_hours,24/7,regular
287009892,octane_95,yes,fuel
287009892,octane_98,yes,fuel
287009892,province,Madrid,is_in
287009892,fuel:GTL_diesel,yes,regular
287009892,municipality,MOSTOLES,is_in
287009952,name,BP,regular
287009952,source,mityc 20100729,regular
287009952,amenity,fuel,regular
287009952,operator,BP,regular
287009952,street,CR M-506 MOSTOLES-FUENLABRADA KM. 4,addr
287009952,diesel,yes,fuel
287009952,opening_hours,24/7,regular
287009952,octane_95,yes,fuel
287009952,octane_98,yes,fuel
287009952,province,Madrid,is_in
287009952,fuel:GTL_diesel,yes,regular
287009952,municipality,Alcorcón,is_in
287009953,name,BP,regular
287009953,brand,BP,regular
287009953,source,mityc 20100729,regular
287009953,amenity,fuel,regular
287009953,operator,LA PRINCESA 2,regular
287009953,street,"CR MOSTOLES-FUENLABRADA, KM.4",addr
287009953,diesel,yes,fuel
287009953,country,ES,addr
287009953,province,Madrid,addr
287009953,opening_hours,24/7,regular
287009953,octane_95,yes,fuel
287009953,octane_98,yes,fuel
287009953,province,Madrid,is_in
287009953,fuel:GTL_diesel,yes,regular
287009953,municipality,ALCORCON,is_in
287009957,name,REPSOL,regular
287009957,phone,+34 91 647 3652,regular
287009957,source,mityc 20100729,regular
287009957,amenity,fuel,regular
287009957,operator,Repsol,regular
287009957,street,CALLE CAMINO LEGANES,addr
287009957,diesel,yes,fuel
287009957,country,ES,addr
287009957,province,Madrid,addr
287009957,opening_hours,24/7,regular
287009957,octane_95,yes,fuel
287009957,octane_98,yes,fuel
287009957,province,Madrid,is_in
287009957,fuel:GTL_diesel,yes,regular
287009957,housenumber,55,addr
287009957,municipality,ALCORCON,is_in
292165080,ref,18,regular
292165080,source,survey,regular
292165080,exit_to,Móstoles;Alcorcón;zona comercial;M-50;todas direcciones,regular
292165080,highway,motorway_junction,regular
306396718,highway,crossing,regular
306396861,highway,crossing,regular
306396861,crossing,traffic_signals,regular
306396882,highway,crossing,regular
306396882,crossing,traffic_signals,regular
306397047,highway,crossing,regular
306397047,crossing,uncontrolled,regular
306397065,bicycle,yes,regular
306397065,highway,crossing,regular
306397153,forward,give_way,highway
306397207,highway,crossing,regular
306397207,crossing,traffic_signals,regular
306397208,highway,traffic_signals,regular
306397225,highway,crossing,regular
306397225,crossing,traffic_signals,regular
306397249,highway,traffic_signals,regular
306397267,highway,traffic_signals,regular
306397282,highway,crossing,regular
306397282,crossing,uncontrolled,regular
306397282,traffic_calming,table,regular
306397300,highway,crossing,regular
306397300,crossing,uncontrolled,regular
306397300,traffic_calming,table,regular
306397343,source,Bing,regular
306397343,highway,crossing,regular
306397343,crossing,uncontrolled,regular
306397479,highway,traffic_signals,regular
306397604,highway,traffic_signals,regular
306397604,crossing,traffic_signals,regular
306397690,highway,mini_roundabout,regular
306461729,bicycle,no,regular
306461729,highway,traffic_signals,regular
306461729,crossing,traffic_signals,regular
306524430,admin_level,8,regular
306524430,capital,8,regular
306524430,ele,660,regular
306524430,is_in,Europe;Spain;Comunidad de Madrid;Madrid;Móstoles,regular
306524430,continent,Europe,is_in
306524430,country,Spain,is_in
306524430,country_code,ES,is_in
306524430,municipality,Móstoles,is_in
306524430,province,Madrid,is_in
306524430,province_code,28,is_in
306524430,region,Comunidad de Madrid,is_in
306524430,name,Móstoles,regular
306524430,en,Móstoles,name
306524430,hu,Móstoles,name
306524430,ja,モストレス,name
306524430,ru,Мостолес,name
306524430,sr,Мостолес,name
306524430,zh,莫斯托莱斯,name
306524430,place,city,regular
306524430,population,206451,regular
306524430,date,2013,population
306524430,source,Instituto Nacional de Estadística,population
306524430,ine,28092000100,ref
306524430,source,Instituto Geográfico Nacional,regular
306524430,date,2011-06,source
306524430,ele,MDT5,source
306524430,file,http://centrodedescargas.cnig.es/CentroDescargas/equipamiento/BD_Municipios-Entidades.zip,source
306524430,name,Nomenclátor Geográfico de Municipios y Entidades de Población,source
306524430,wikidata,Q187826,regular
306524430,wikipedia,es:Móstoles,regular
306524430,es,Móstoles,wikipedia
306574905,highway,crossing,regular
306574905,crossing,uncontrolled,regular
306574934,highway,crossing,regular
306574934,crossing,traffic_signals,regular
306574937,highway,traffic_signals,regular
306575117,highway,crossing,regular
306575117,crossing,traffic_signals,regular
306575142,highway,traffic_signals,regular
306575347,highway,crossing,regular
306575347,crossing,uncontrolled,regular
306575437,highway,traffic_signals,regular
306575764,highway,traffic_signals,regular
306575765,highway,traffic_signals,regular
306575933,highway,traffic_signals,regular
306575933,crossing,traffic_signals,regular
306575946,highway,traffic_signals,regular
306575946,crossing,traffic_signals,regular
306575965,highway,traffic_signals,regular
306575965,crossing,traffic_signals,regular
306575967,highway,traffic_signals,regular
306575998,highway,crossing,regular
306575998,crossing,traffic_signals,regular
306576029,highway,traffic_signals,regular
306576029,crossing,traffic_signals,regular
306576041,highway,mini_roundabout,regular
306576059,highway,traffic_signals,regular
306576105,highway,crossing,regular
306576105,crossing,uncontrolled,regular
306576108,highway,traffic_signals,regular
306576108,crossing,traffic_signals,regular
306576123,highway,crossing,regular
306576123,crossing,zebra,regular
306576126,highway,traffic_signals,regular
306576172,bicycle,yes,regular
306576172,highway,crossing,regular
306576172,crossing,uncontrolled,regular
306576180,highway,crossing,regular
306957437,highway,traffic_signals,regular
306957443,highway,crossing,regular
306957443,crossing,traffic_signals,regular
306957707,highway,traffic_signals,regular
308021146,highway,crossing,regular
308021146,crossing,traffic_signals,regular
308021472,highway,traffic_signals,regular
308021615,highway,traffic_signals,regular
308022162,highway,traffic_signals,regular
308022229,highway,traffic_signals,regular
308022394,highway,crossing,regular
308022394,crossing,uncontrolled,regular
308022427,highway,traffic_signals,regular
308022475,highway,traffic_signals,regular
308022476,highway,traffic_signals,regular
308022533,highway,turning_circle,regular
308022702,highway,traffic_signals,regular
308022702,sound,yes,traffic_signals
308022874,highway,crossing,regular
308022874,crossing,traffic_signals,regular
308023306,ref,19,regular
308023306,source,survey,regular
308023306,exit_to,Móstoles;M-856;Villaviciosa de Odón;centro comercial,regular
308023306,highway,motorway_junction,regular
308023745,highway,give_way,regular
308023766,highway,give_way,regular
308023816,entrance,main,regular
308023977,highway,traffic_signals,regular
308023998,highway,crossing,regular
308023998,crossing,uncontrolled,regular
308024249,highway,traffic_signals,regular
308024249,traffic_signals,signal,regular
308024405,highway,crossing,regular
308024405,crossing,zebra,regular
308024892,highway,traffic_signals,regular
308024892,sound,yes,traffic_signals
308024978,highway,crossing,regular
308024979,highway,traffic_signals,regular
308750823,highway,give_way,regular
308751350,noexit,yes,regular
308751862,highway,crossing,regular
308751929,highway,traffic_signals,regular
308751973,highway,crossing,regular
308752738,highway,traffic_signals,regular
308752738,crossing,traffic_signals,regular
308752789,highway,traffic_signals,regular
308752789,crossing,traffic_signals,regular
309894258,footway,crossing,regular
309894258,highway,crossing,regular
309894258,crossing,uncontrolled,regular
309894258,crossing_ref,zebra,regular
315064106,highway,crossing,regular
315064106,crossing,zebra,regular
315064188,highway,traffic_signals,regular
315064191,highway,traffic_signals,regular
315064193,highway,traffic_signals,regular
315064197,highway,traffic_signals,regular
315265322,highway,crossing,regular
315265322,crossing,uncontrolled,regular
315290155,highway,crossing,regular
315290155,crossing,uncontrolled,regular
315291088,highway,crossing,regular
315291088,crossing,zebra,regular
315291403,highway,crossing,regular
315291403,crossing,uncontrolled,regular
315291455,highway,crossing,regular
315291455,crossing,uncontrolled,regular
315291593,highway,traffic_signals,regular
315291727,foot,yes,regular
315291727,barrier,gate,regular
315291727,bicycle,yes,regular
315291727,motor_vehicle,yes,regular
315292107,highway,traffic_signals,regular
315293267,highway,crossing,regular
315293267,crossing,uncontrolled,regular
315293432,highway,traffic_signals,regular
315293447,barrier,gate,regular
315293627,highway,turning_circle,regular
315293834,ref,L12,regular
315293834,name,Manuela Malasaña,regular
315293834,railway,station,regular
315293834,station,subway,regular
315293834,operator,Metro de Madrid,regular
315293834,wikidata,Q2484947,regular
315293834,wikipedia,es:Estación de Manuela Malasaña,regular
315293834,wheelchair,yes,regular
315367017,highway,crossing,regular
315367225,highway,crossing,regular
315367225,crossing,uncontrolled,regular
317777577,ref,L12,regular
317777577,name,Pradillo,regular
317777577,railway,station,regular
317777577,station,subway,regular
317777577,operator,Metro de Madrid,regular
317777577,wikidata,Q2484445,regular
317777577,wikipedia,es:Estación de Pradillo,regular
317777577,wheelchair,yes,regular
317777579,ref,L12,regular
317777579,name,Hospital de Móstoles,regular
317777579,railway,station,regular
317777579,station,subway,regular
317777579,operator,Metro de Madrid,regular
317777579,wikidata,Q2484422,regular
317777579,wikipedia,es:Estación de Hospital de Móstoles,regular
317777579,wheelchair,yes,regular
323136833,ref,L12,regular
323136833,name,Universidad Rey Juan Carlos,regular
323136833,railway,station,regular
323136833,station,subway,regular
323136833,operator,Metro de Madrid,regular
323136833,wikidata,Q2482419,regular
323136833,fare_area,B2,regular
323136833,wikipedia,es:Estación de Universidad Rey Juan Carlos,regular
323136833,designation,L12,regular
323151707,highway,crossing,regular
323151707,crossing,uncontrolled,regular
323157943,amenity,pharmacy,regular
323157943,dispensing,yes,regular
323157943,country,ES,addr
323158035,name,Mercadona,regular
323158035,shop,supermarket,regular
323163630,amenity,pharmacy,regular
323163630,dispensing,yes,regular
323163630,country,ES,addr
323313179,image,http://es.wikipedia.org/wiki/Archivo:Transporte_mostoles.JPG,regular
323313179,created_by,Potlatch 0.10f,regular
324081826,name,Bankia,regular
324081826,amenity,bank,regular
324081826,old_name,Caja Madrid,regular
324081826,operator,Bankia,regular
324081826,network,Servired,atm
324083626,amenity,atm,regular
324083626,country,ES,addr
324195634,entrance,main,regular
324198807,name,Biblioteca Pintor El Greco,regular
324198807,note,La biblioteca ha cambiado de ubicación al Centro Cultural Norte-Universidad (Av. Alcalde de Móstoles),regular
324198807,old_name,Biblioteca Rafael Ureña,regular
324523863,city,Móstoles,addr
324523863,housenumber,2,addr
324523863,postcode,28933,addr
324523863,street,Calle Pintor El Greco,addr
324523863,amenity,bank,regular
324523863,atm,yes,regular
324523863,network,Servired,atm
324523863,name,Bankia,regular
324523863,old_name,Caja Madrid,regular
324523863,phone,+34 91 665 50 00,regular
324523863,ref,2470,regular
324809233,amenity,pharmacy,regular
324809233,country,ES,addr
350043407,highway,crossing,regular
350043407,crossing,uncontrolled,regular
350046571,entrance,yes,regular
356304044,highway,traffic_signals,regular
356304076,highway,crossing,regular
359052333,barrier,block,regular
359053184,barrier,gate,regular
359060114,noexit,yes,regular
359060126,highway,turning_circle,regular
359060779,highway,traffic_signals,regular
359060779,sound,yes,traffic_signals
359061393,highway,crossing,regular
359061393,crossing,traffic_signals,regular
359061479,bicycle,yes,regular
359061479,highway,crossing,regular
359061973,barrier,gate,regular
359067196,amenity,taxi,regular
359069083,ref,62,regular
359069083,exit_to,E-90 A-5 Madrid; Badajoz,regular
